trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
17,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-218.72,-16.49,216.54,222.14,3500,
18,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-2240.13,-165.20,2232.05,2260.39,3500,
19,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-217.92,-12.02,216.50,220.00,3500,
20,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-212.67,-26.47,212.53,216.09,3500,
21,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-222.17,-24.92,220.51,226.62,3500,
22,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-231.27,-21.08,229.85,234.60,3500,
23,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-228.50,-18.84,227.78,230.78,3500,
24,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-229.61,-27.89,229.37,233.23,3500,
25,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-223.71,-28.68,223.06,228.02,3500,
26,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-231.89,-11.62,229.84,234.53,3500,
27,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-224.14,-0.70,222.27,226.00,3500,
28,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-219.31,-16.90,217.71,222.21,3500,
29,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-2198.91,-136.07,2194.35,2211.87,3500,
30,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-221.11,-33.49,221.60,225.67,3500,
31,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-222.04,-24.50,221.58,225.18,3500,
32,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-209.29,-1.77,206.54,212.05,3500,
33,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-227.53,-28.16,227.57,230.96,3500,
34,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-217.23,-17.24,215.82,220.00,3500,
35,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-220.87,-24.19,220.47,223.92,3500,
36,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-218.02,-26.87,217.05,222.29,3500,
37,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-215.82,-26.05,215.17,219.60,3500,
38,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-221.47,-22.16,220.24,224.90,3500,
39,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-217.92,-24.50,217.19,221.39,3500,
40,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-222.63,-24.91,221.69,226.34,3500,
41,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-224.22,-13.43,222.51,226.74,3500,
42,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-221.12,-27.27,221.54,224.05,3500,
43,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-232.94,-15.25,230.58,236.29,3500,
44,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-211.78,-26.39,211.49,215.35,3500,
45,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-226.49,-11.20,224.00,229.54,3500,
46,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-206.68,-25.20,206.05,210.38,3500,
47,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-227.71,-36.51,229.20,232.04,3500,
48,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-226.86,-48.97,230.49,233.68,3500,
49,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-225.28,-26.47,224.48,229.18,3500,
50,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-228.02,-33.24,229.03,231.84,3500,
51,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-216.79,-17.31,215.67,219.29,3500,
52,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-217.14,-21.50,215.99,220.41,3500,
