ecosystem,library,primitive,test_id,expected,attacker_model,iteration,seed,samples_per_class,timer_resolution_ns,timer_name,dither_ns,tool,outcome,detected_leak,leak_probability,samples_used,decision_time_ms,status,collection_time_ms,timestamp
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,7,10731120142020192295,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,329,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",109,1776891406
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1390,Pass (P=0.0%),109,1776891407
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,50000,0.223,rdtsc,0.000,dudect,fail,true,,99265,24,"max|t|=27.29, tau=-0.0866, threshold=4.5",109,1776891407
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=7.28, threshold=4.5",109,1776891407
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,50000,0.223,rdtsc,0.000,silent,error,false,,0,1885,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",109,1776891411
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,76943,"p=0.0000, alpha=0.09 (pool)",109,1776891488
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,327,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",109,1776891488
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1379,Pass (P=0.0%),109,1776891490
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,50000,0.223,rdtsc,0.000,dudect,fail,true,,99250,24,"max|t|=27.34, tau=-0.0868, threshold=4.5",109,1776891490
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=18.79, threshold=4.5",109,1776891490
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,50000,0.223,rdtsc,0.000,silent,error,false,,0,1690,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",109,1776891493
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,75957,"p=0.0000, alpha=0.09 (pool)",109,1776891569
