trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
90,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-218.73,-23.00,217.98,221.90,3500,
91,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-232.00,-22.15,231.27,234.85,3500,
92,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-223.52,-24.15,223.42,226.22,3500,
93,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-227.45,-23.35,227.42,229.87,3500,
94,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-217.62,-19.76,216.88,220.14,3500,
95,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-234.36,-19.45,233.31,237.02,3500,
96,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-217.55,-27.58,217.68,220.90,3500,
97,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-249.81,-33.18,250.05,253.96,3500,
98,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-214.47,-33.28,215.56,218.51,3500,
99,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-220.20,-27.88,220.43,223.48,3500,
