trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
84,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.05,-0.06,0.00,1.00,3500,
85,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.68,-3.40,0.00,8.07,3500,
86,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.79,-3.00,0.25,6.73,3500,
87,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-3.10,0.80,0.00,6.83,3500,
88,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.97,-2.13,0.00,7.36,3500,
89,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.00,0.00,0.00,0.60,3500,
90,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,1.72,0.03,0.00,4.57,3500,
91,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.05,-0.42,0.00,4.24,3500,
92,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,1.63,1.52,0.00,5.39,3500,
93,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.08,2.20,0.00,6.90,3500,
94,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.66,-4.12,0.00,10.11,3500,
95,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.21,-5.28,1.35,9.48,3500,
96,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.55,-0.59,0.00,4.29,3500,
97,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.98,-3.82,2.24,7.45,3500,
98,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.86,-1.63,0.00,4.88,3500,
99,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.35,-3.18,1.22,5.70,3500,
100,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.00,0.00,0.00,0.86,3500,
101,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-3.00,-3.80,0.00,11.31,3500,
102,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-3.56,-4.45,0.42,10.96,3500,
103,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.33,-4.48,0.00,11.07,3500,
104,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.45,0.37,0.00,4.91,3500,
105,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.92,0.50,0.00,6.45,3500,
106,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.08,0.15,0.00,4.77,3500,
107,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.25,-1.29,0.00,5.36,3500,
108,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.92,1.01,0.00,4.35,3500,
109,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.15,3.94,0.16,8.06,3500,
110,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.50,-3.08,0.19,6.66,3500,
111,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.93,0.40,0.00,6.37,3500,
112,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.92,-2.94,0.45,7.83,3500,
113,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.19,-0.96,0.00,5.56,3500,
114,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.42,-5.00,1.27,9.84,3500,
115,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.00,0.00,0.00,0.45,3500,
116,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.74,-1.18,0.00,4.77,3500,
117,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.00,3.25,0.00,6.72,3500,
118,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.02,0.97,0.00,4.03,3500,
119,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.11,-0.43,0.00,1.40,3500,
120,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.96,-2.04,0.00,8.71,3500,
